Group,Kingdom,Phylum,Class,Order,Family,Genus,IUCNName,NCBIName,Status,CRITERIA,YEAR_PUB,Realm,IUCN_THREATS_CATEG,IUCN_N_THREATS,BODY_SIZE,OFFSPRING_SIZE,FECUNDITY,GENERATION_LENGTH,DIET_BREADTH,TROPHIC_LEVEL,DISPERSAL_ABILITY,MICROHABITAT,HABITAT_BREADTH,ALTITUDE_MIN,ALTITUDE_MAX,HFP2009,dHFP,GEOGRAPHICAL_RANGE_SIZE,HUMAN_FOOTPRINT,HABITAT_CONVERSION,Latitud,Longitud,Indice_de_pobreza,Contaminacion_aire,Altitud,Uso_del_suelo
Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,TRICHOMYCTERIDAE,Rhizosomichthys,Rhizosomichthys totae,Rhizosomichthys totae,CR,B1,2016.0,Neotropic,8;9,2.0,13.8,,,,,3.2,,2.0,1.0,3060,3060.0,9.67941054931054,0.449910943324749,70.1,9.32722759246826,100.0,2.789450327974471,-39.05898380022438,28.627261485727143,134.6970821464788,892,Agrícola
Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,Salmo marmoratus,Salmo marmoratus,LC,,2006.0,Palearctic,7;8;11,3.0,120.0,,3.0,,,4.0,2.0,1.0,1.0,,,18.9573145461849,1.29527680525339,,16.8013496398926,96.4744621688863,-2.62830787740765,-33.444500780815204,43.06996768117569,97.70454337408319,3670,Urbano
Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pachychilon,Pachychilon pictum,Pachychilon pictum,LC,,2011.0,Palearctic,7;9;11,6.0,18.0,,3.0,,,2.8,,2.0,2.0,,,12.1722973939405,-0.982048883241116,,11.2969512939453,95.9622412418013,-7.261994566288021,-61.53808599552828,22.494943154243273,73.04998141589189,26,Desierto
Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Tinca,Tinca tinca,Tinca tinca,LC,,2008.0,Palearctic,4;7,3.0,70.0,0.9,3.0,,,3.7,2.0,1.0,2.0,,,,,,,,6.44235466388491,-57.521814727390264,49.24323267531369,116.67405850375201,3717,Urbano
Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,Alburnus heckeli,Alburnus heckeli,LC,,2014.0,Palearctic,7;11,2.0,11.9,,3.0,,,2.8,1.0,2.0,1.0,,,9.62556699715038,1.03528515655215,,8.77391719818115,100.0,-6.20304176194484,-53.11775611518083,21.478557772206756,124.26444907645602,3994,Bosque
Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,SILURIDAE,Silurus,Silurus triostegus,Silurus triostegus,LC,,2014.0,Palearctic,,,99.0,,1.0,,,4.2,1.0,1.0,3.0,,,,,,,,0.22637965092912005,-48.53318428041153,48.00367673446155,198.4648260271437,300,Bosque
Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Scardinius,Scardinius acarnanicus,Scardinius acarnanicus,NT,,2006.0,Palearctic,7;11,3.0,35.4,,2.0,,,2.0,,2.0,2.0,,,11.9853910435395,2.36282844262371,,11.2974586486816,92.0959774170783,-5.513659420505215,-30.726577664327245,27.585616332447835,56.358182620781015,282,Urbano
Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudophoxinus,Pseudophoxinus antalyae,Pseudophoxinus antalyae,VU,D2,2014.0,Palearctic,1;7;11,3.0,17.0,,3.0,,,2.6,1.0,2.0,2.0,,,11.3088879424937,0.797778379959872,,9.19251728057861,99.7276595744681,-8.043110310119319,-43.62013871264768,42.734723230726715,95.17327983459148,2904,Agrícola
Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,Alosa volgensis,Alosa volgensis,EN,B2,2008.0,Palearctic,5;7,3.0,35.0,,3.0,,,3.8,2.0,3.0,3.0,,,8.56637960579384,-0.687991568578516,,6.57230758666992,21.1539064588239,7.243830348433665,-57.4703171694494,20.002210982993184,177.78407676324838,2696,Desierto
Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,Coregonus trybomi,Coregonus trybomi,CR,B1 B2,2008.0,Palearctic,8;9,2.0,20.0,,3.0,,,3.3,,2.0,1.0,,,4.18180367928077,-0.4280189032096,,2.71365213394165,37.2633564643266,9.458389780462607,-63.13045410972921,27.62720267538799,148.95432471890643,4061,Bosque
Fishes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,Alburnus akili,Alburnus akili,EX,,2014.0,Palearctic,5;8,2.0,1.5,,3.0,,,3.0,1.0,2.0,1.0,,,,,0.1,,,9.216693161260004,-32.49184267100442,42.4730181994916,174.00245477688438,2935,Urbano
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Trithemis,Trithemis bifida,Trithemis bifida,LC,,2010.0,Afrotropic,2;5;7;9,6.0,33.5,15.0,,,,,0.281628071582064,,3.0,100,1600.0,6.55664286950442,-0.662502000316713,,6.0,80.2242381146197,8.131109984423578,-68.90032051011721,35.970082126919664,149.0436377839667,1339,Agrícola
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pseudagrion,Pseudagrion makabusiense,Pseudagrion makabusiense,LC,,2010.0,Afrotropic,2;8,2.0,20.0,,,,,,-0.220114241404197,,2.0,900,1700.0,6.52507904789285,-0.649211080966852,,5.75336337089539,80.6237582265876,5.480946653972776,-42.58803663728589,23.448564489113444,163.93044637191994,789,Urbano
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Trithemis,Trithemis stictica,Trithemis stictica,LC,,2016.0,Afrotropic,2;5;7;9,6.0,27.25,15.0,,,,,0.307588655990371,,6.0,,,6.97098297206294,0.267930053933585,,6.2500057220459,76.864281852641,-3.3370969594271616,-33.35722386184017,31.80889237511826,123.93826249955859,450,Desierto
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Gynacantha,Gynacantha immaculifrons,Gynacantha immaculifrons,LC,,2017.0,Afrotropic,2;5,2.0,45.5,,,,,,0.0577677680654192,,4.0,,,6.68604911569893,-0.490288266969041,,6.0,82.7193669870015,-8.377972200240064,-45.09004860595026,31.266480652536277,80.73165393463962,3129,Desierto
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Cornigomphus,Cornigomphus guineensis,Cornigomphus guineensis,LC,,2017.0,Afrotropic,,,26.0,,,,,,-0.0946267104597933,,2.0,400,800.0,5.5562119170094,0.713531615742974,,4.41230034828186,59.234850600391,-1.8551765717238524,-55.962550192524546,37.0448673254285,171.50057912557997,1077,Desierto
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Trithemis,Trithemis nigra,Trithemis nigra,NT,,2018.0,Afrotropic,5,1.0,26.0,,,,,,0.213779250660982,,2.0,,,,,24.1,,,-5.355317156581146,-66.04540770335322,40.039312173806536,135.17309819959536,452,Urbano
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pseudagrion,Pseudagrion symoensii,Pseudagrion symoensii,VU,B1 B2,2018.0,Afrotropic,,,21.5,,,,,,-0.0498960764632284,,2.0,1660,1660.0,,,7903.1,,,-7.350247304840341,-58.46361049866327,45.2249072723675,70.92577906802445,918,Urbano
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Proischnura,Proischnura polychromatica,Proischnura polychromatica,EN,B1 B2,2018.0,Afrotropic,2;7;8,4.0,13.15,,,,,,-0.279637923373793,,1.0,300,800.0,,,24.1,,,-8.931456364263495,-43.190768576094506,34.91694190932118,170.7341040306299,2386,Desierto
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CHLOROCYPHIDAE,Chlorocypha,Chlorocypha aurora,Chlorocypha aurora,CR,B1,2017.0,Afrotropic,2;5;9,4.0,19.0,,,,,,0.162200369251944,,2.0,10,15.0,,,5.1,,,4.511887284211575,-45.77095991211164,31.760651519155104,193.78788655438674,2726,Agrícola
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CHLOROCYPHIDAE,Chlorocypha,Chlorocypha jejuna,Chlorocypha jejuna,CR,B1 B2,2018.0,Afrotropic,5,1.0,25.5,,,,,,0.259975084943317,,2.0,,,,,4.1,,,-9.771450827499379,-33.241072503073894,24.31929602286145,101.92458089426987,859,Agrícola
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,ARGIOLESTIDAE,Trineuragrion,Trineuragrion percostale,Trineuragrion percostale,LC,,2009.0,Australasia,5,1.0,27.63,,,,,,0.0683231816246747,,1.0,10,1400.0,,,,,,5.411614970055524,-35.99125888532813,44.14468894969167,94.02683781296653,1415,Desierto
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Telephlebia,Telephlebia cyclops,Telephlebia cyclops,LC,,2017.0,Australasia,5,1.0,48.0,,,,,,0.125961161040567,,2.0,,,7.3939637065701,0.290263742888943,,5.5044093132019,64.5553319919517,-7.0610670919924985,-38.273216148013425,41.4011121624368,62.26627673113491,1397,Urbano
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Nannophlebia,Nannophlebia mudginberri,Nannophlebia mudginberri,LC,,2017.0,Australasia,2;3,2.0,18.85,,,,,,0.083768426228191,,1.0,,,1.4529247585639,0.145444624254708,243657.1,0.258524626493454,12.9722444509961,-8.409558348264884,-33.984710609215696,32.26032192364056,149.67368396741233,2525,Urbano
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,ISOSTICTIDAE,Labidiosticta,Labidiosticta vallisi,Labidiosticta vallisi,LC,,2017.0,Australasia,1,1.0,25.5,21.0,,,,,-0.171947742880625,,1.0,,,6.37590196601732,0.227102565529628,,4.34401321411133,52.7532925438142,-8.207939315227893,-62.56482812683278,35.55296929828008,193.8442427744745,856,Agrícola
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,SYNTHEMISTIDAE,Eusynthemis,Eusynthemis guttata,Eusynthemis guttata,LC,,2017.0,Australasia,,,29.0,22.0,,,,,0.0513948821462687,,1.0,,,8.43653038694857,1.01729555673926,,6.53101921081543,63.8556861979802,3.440956147078289,-58.37144069371577,39.95548533235666,70.39890349874115,3532,Desierto
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Nososticta,Nososticta koongarra,Nososticta koongarra,NT,,2017.0,Australasia,3;11,2.0,15.6,,,,,,-0.333018352588088,,1.0,,,1.12617668691709,0.0564100208628952,8484.1,0.250127971172333,10.5895606458881,-5.092655802943105,-57.90477432962922,24.944167695426135,122.77394469789732,1349,Urbano
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,SYNTHEMISTIDAE,Eusynthemis,Eusynthemis deniseae,Eusynthemis deniseae,VU,D2,2017.0,Australasia,6;8;11,3.0,35.85,,,,,,0.0818399367573366,,1.0,,,3.5795769897724,0.0241322981282664,3205.1,3.2569694519043,31.0415950498453,-1.5892106663980314,-49.77972350805989,20.815933832237608,64.73572769798717,2544,Urbano
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Austroaeschna,Austroaeschna ingrid,Austroaeschna ingrid,EN,B1,2017.0,Australasia,7;11,2.0,40.5,,,,,,0.142817263613199,,2.0,,,7.70240394653134,1.01225730277929,3648.1,7.82278299331665,75.4233950374163,1.1473758264783385,-44.930179670575306,29.525110975600562,55.11648555647237,3494,Agrícola
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Megalagrion,Megalagrion molokaiense,Megalagrion molokaiense,CR,B1,2006.0,Australasia,8,1.0,27.0,,,,,,-0.257971102666153,,1.0,,,7.78726943148259,0.906624721589489,50.1,7.36151099205017,95.0965824665676,7.211023476575875,-62.09774926318225,37.86755058908489,149.6751576001468,4303,Bosque
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYSTICTIDAE,Protosticta,Protosticta gracilis,Protosticta gracilis,CR,B1 B2,2009.0,Australasia,2,1.0,25.5,,,,,,-0.183051168796211,,1.0,,,18.0815401678326,-0.217929571616549,50.1,18.0301551818848,100.0,4.540885254226566,-74.12418897108148,34.59818273844376,180.1530763015247,1024,Desierto
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,MACROMIIDAE,Macromia,Macromia pinratani,Macromia pinratani,LC,,2011.0,IndoMalay,1,1.0,43.6,,,,,,0.145174872034853,,2.0,300,1400.0,8.25650874430125,0.605205010267672,,6.25071001052856,89.1438681667031,-4.593441895225707,-57.034992735394084,40.77663880589381,100.63558041890445,1459,Agrícola
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,EUPHAEIDAE,Euphaea,Euphaea decorata,Euphaea decorata,LC,,2011.0,IndoMalay,5,1.0,26.125,,1.0,,,,0.0123137529743248,,1.0,,,12.2777942732638,0.0294935356197302,1250000.1,10.5620927810669,98.1294318029632,-7.370344014177448,-61.11624182005198,44.59069416723605,181.3647761615149,1732,Bosque
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,EUPHAEIDAE,Anisopleura,Anisopleura comes,Anisopleura comes,LC,,2010.0,IndoMalay,,,32.5,,,,,,0.0377467995291414,,2.0,400,2600.0,12.9278903249777,1.38921829614877,,12.261402130127,94.1242342749307,-8.89251359157604,-32.60168764418785,34.65327400190828,67.5579648726548,3870,Bosque
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Coeliccia,Coeliccia scutellum,Coeliccia scutellum,LC,,2019.0,IndoMalay,5,1.0,31.5,,,,,,-0.209268723444484,,3.0,,,9.97723881879499,-0.193743174666602,,7.73244142532349,87.5852079072938,-3.9680273103811503,-35.02807317551804,24.028010711534744,85.69410228762143,2592,Agrícola
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Tetracanthagyna,Tetracanthagyna waterhousei,Tetracanthagyna waterhousei,LC,,2010.0,IndoMalay,5,1.0,61.5,,,,,,0.269473889046558,,4.0,,,,,,,,-4.757637015206435,-36.28601947454612,45.518839993968975,185.24100903600777,631,Bosque
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Acrogomphus,Acrogomphus malayanus,Acrogomphus malayanus,NT,,2009.0,IndoMalay,2;5,3.0,26.0,,,,,,-0.113606384863583,,2.0,0,1600.0,,,91415.1,,,-0.8771886639904061,-45.61501075746406,37.24970981822343,126.27648405360054,2148,Desierto
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Disparoneura,Disparoneura apicalis,Disparoneura apicalis,VU,D2,2011.0,IndoMalay,1,1.0,19.0,,,,,,-0.332899398935485,,1.0,,,14.4489455306269,2.28291731111686,4000.1,14.6042127609253,100.0,3.6656267109536085,-59.50698758854775,42.19812442348612,141.2288575695536,2979,Urbano
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Aciagrion,Aciagrion fasciculare,Aciagrion fasciculare,EN,B1 B2,2009.0,IndoMalay,1;2;6;7,4.0,16.5,,,,,,-0.298427920110938,,4.0,900,1000.0,17.109504452466,-1.5062462789978,,14.9164009094238,99.9851411589896,3.9125089127771435,-50.301782967031286,41.139939608248746,55.70273488137619,19,Agrícola
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,EUPHAEIDAE,Cryptophaea,Cryptophaea saukra,Cryptophaea saukra,CR,B1 B2,2009.0,IndoMalay,7,1.0,34.4,,,,,,-0.0241503382771515,,2.0,1150,1200.0,17.2196430520377,2.0326380103079,50.1,12.8863186836243,100.0,-4.329623068356668,-38.31487316776323,49.04635313993725,69.25848652218335,3729,Desierto
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CALOPTERYGIDAE,Archineura,Archineura maxima,Archineura maxima,CR,B1,2011.0,IndoMalay,5,1.0,53.0,,,,,,0.0518987261078222,,2.0,200,400.0,,,50.1,,,-2.40146088199759,-70.56253340747351,28.859219670074417,58.36862187512797,2307,Bosque
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Argia,Argia apicalis,Argia apicalis,LC,,2017.0,Nearctic,,,23.0,,,,,,-0.0874180506627379,,5.0,,,,,,,,-6.376980765261939,-38.95163038851129,41.15920318337786,185.75011099245037,3772,Bosque
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,Coenagrion resolutum,Coenagrion resolutum,LC,,2017.0,Nearctic,,,18.0,,,,,,-0.346491091409125,,3.0,,,,,,,,5.770910246130374,-73.14690939023453,30.97028999377755,70.21924458064206,1679,Agrícola
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CALOPTERYGIDAE,Calopteryx,Calopteryx angustipennis,Calopteryx angustipennis,LC,,2018.0,Nearctic,,,38.25,,,,,,-0.023314679707952,,2.0,,,,,,,,-8.863038471335194,-38.26105359535399,31.86232162755925,177.45092399131318,4472,Agrícola
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,Williamsonia,Williamsonia fletcheri,Williamsonia fletcheri,LC,,2017.0,Nearctic,11,1.0,22.25,,,,,,0.077519636038663,,3.0,,,,,,,,3.9399448344997463,-38.65962881280569,26.917839099761643,102.65520490586798,2966,Urbano
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,Neurocordulia,Neurocordulia michaeli,Neurocordulia michaeli,LC,,2017.0,Nearctic,,,29.125,,,,,,0.15220987416959,,2.0,,,,,,,,5.5739079188220675,-72.70467110270599,30.32030526952562,170.08962445486702,2058,Bosque
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Ophiogomphus,Ophiogomphus acuminatus,Ophiogomphus acuminatus,NT,B1 B2,2018.0,Nearctic,2;3;5;9,6.0,31.375,,,,,,0.007904854699772,,2.0,,,,,,,,5.5481512369750625,-46.77776798421638,48.44890254974789,104.7565321185121,1068,Agrícola
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Libellula,Libellula jesseana,Libellula jesseana,VU,B1,2018.0,Nearctic,1;7;9;11,6.0,42.5,,,1.0,,,0.32777445496978,,3.0,,,,,19000.1,,,-4.811548713092901,-52.38961165591962,28.777125408428027,90.15260595393147,2188,Bosque
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULEGASTRIDAE,Cordulegaster,Cordulegaster sarracenia,Cordulegaster sarracenia,EN,C2,2018.0,Nearctic,2;5;7;11,4.0,36.875,,,,,,0.0260591552707394,,1.0,,,,,20000.1,,,-2.523737241348771,-67.35812235727283,27.3797181786976,64.04910517835859,3075,Bosque
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,Ischnura gemina,Ischnura gemina,EN,B1,2018.0,Nearctic,1,1.0,16.0,,,,,,-0.1771380194456,,2.0,,,,,,,,1.7519927039277796,-68.3229478045181,37.49413935421466,92.10598858612005,1302,Bosque
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Epigomphus,Epigomphus flinti,Epigomphus flinti,EN,B1,2009.0,Nearctic,5,1.0,33.5,,,,,,0.011032256702776,,2.0,,,,,1000.1,,,-4.543561951510659,-40.20333932698396,27.741078702252636,120.721957507592,652,Agrícola
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Telebasis,Telebasis brevis,Telebasis brevis,LC,,2016.0,Neotropic,,,16.5,,,,,,-0.314588630690311,,2.0,,,11.9654278537147,2.88841048184948,,11.3611116409302,93.1785883467551,-2.5829440156422256,-49.453826302342016,34.20157176782885,172.62631983451934,3737,Desierto
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Oligoclada,Oligoclada monosticha,Oligoclada monosticha,LC,,2009.0,Neotropic,,,19.05,,,,,,0.2473319423883,,4.0,52,300.0,0.703010070628817,0.295277436002168,786500.1,0.0,3.65260645421351,-6.058914396287207,-30.76503892875604,45.02528769668711,117.87724321530467,3162,Urbano
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Progomphus,Progomphus complicatus,Progomphus complicatus,LC,,2009.0,Neotropic,,,30.0,,,,,,-0.0529638929385491,,2.0,0,1300.0,9.09335458912894,2.00179973944097,1567500.1,8.54580545425415,81.1139845061057,-0.8028823248798531,-30.798850022024517,26.912009429215267,195.7153362406426,169,Desierto
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Antiagrion,Antiagrion gayi,Antiagrion gayi,LC,,2009.0,Neotropic,,,26.25,,,,,,-0.0355821593720304,,2.0,55,1500.0,9.47634201800488,0.899874551210865,111000.1,7.5821385383606,88.6432917188429,-9.107753974917719,-30.329985294108013,32.8007423655176,131.24495162822345,1083,Bosque
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,POLYTHORIDAE,Polythore,Polythore concinna,Polythore concinna,LC,,2016.0,Neotropic,,,32.25,,,,,,0.0088264391083988,,2.0,400,1000.0,7.23399389901033,1.83803500690465,,5.47647953033447,70.4360015815391,5.995917691412361,-69.66230167354054,38.314692050600954,53.74184447171652,3556,Agrícola
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Protallagma,Protallagma hoffmanni,Protallagma hoffmanni,NT,,2016.0,Neotropic,2;11,2.0,17.15,17.25,,,,,-0.0051908860946492,,1.0,3980,3980.0,5.34854161360239,0.115309842483736,,5.01934337615967,65.7243816254417,-8.460871060267346,-32.7784738366217,36.36886773720457,112.30509502869086,2773,Bosque
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Antiagrion,Antiagrion blanchardi,Antiagrion blanchardi,VU,B1,2009.0,Neotropic,,,21.5,,,,,,-0.126221683794844,,2.0,4,70.0,9.92550496871287,0.88453633561769,15300.1,8.503173828125,91.5679705563158,0.3767029766305203,-63.994367594074674,49.24169712245712,153.33486610797706,3526,Urbano
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYSTICTIDAE,Palaemnema,Palaemnema melanota,Palaemnema melanota,EN,B1,2006.0,Neotropic,5,1.0,25.0,,,,,,-0.202853796092391,,2.0,,,,,,,,-3.8637980090960777,-54.38044831086246,40.411107631855856,85.14374693747372,1100,Bosque
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Elga,Elga newtonsantosi,Elga newtonsantosi,CR,B1,2009.0,Neotropic,1,1.0,21.0,,,,,,0.119754498031854,,2.0,609,609.0,18.2093870043428,4.73414126340326,,16.5928840637207,100.0,1.5508589766275094,-40.91670498802233,42.19838726145319,154.7944926272238,2695,Urbano
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Metaleptobasis,Metaleptobasis gibbosa,Metaleptobasis gibbosa,CR,B2,2016.0,Neotropic,1,1.0,25.0,,,,,,-0.266477369326879,,1.0,1070,1070.0,12.7757299449466,3.45097928419026,,10.4239253997803,100.0,9.188666816668501,-65.83705805652457,49.008678439002,125.55459577722743,1155,Agrícola
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,Lestes,Lestes barbarus,Lestes barbarus,LC,,2009.0,Palearctic,2;7;9,4.0,23.5,,,,,,-0.107067921226331,,3.0,,,,,,,,2.911404889120078,-49.51597775005516,32.43314075685563,53.86066633746729,2552,Agrícola
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Sympetrum,Sympetrum sinaiticum,Sympetrum sinaiticum,LC,,2013.0,Palearctic,7;9;11,4.0,26.5,,,,,,0.225852281667475,,7.0,,,,,3300000.1,,,-9.292751284890182,-66.6382463298302,30.661394451831537,166.15294242203086,2745,Desierto
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,Ischnura genei,Ischnura genei,LC,,2010.0,Palearctic,,,15.0,,,,,,-0.289414664016672,,9.0,0,1350.0,16.8975351583669,2.08332244112096,59000.1,15.1738414764404,94.4004193133744,-1.3919512098387763,-70.28687519934181,21.315872892991475,134.0560555721113,2392,Agrícola
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Libellula,Libellula depressa,Libellula depressa,LC,,2014.0,Palearctic,,,35.0,,,,,,0.406007132940073,,17.0,,,,,,,,0.2003370463650036,-69.75486244066806,25.526129195564813,62.374025462164006,177,Bosque
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Trigomphus,Trigomphus citimus,Trigomphus citimus,LC,,2009.0,Palearctic,,,35.0,,,,,,0.274725617725438,,1.0,,,,,,,,0.7235498940690395,-58.906243431830156,27.115688961550276,121.28210501934095,3246,Urbano
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULEGASTRIDAE,Cordulegaster,Cordulegaster bidentata,Cordulegaster bidentata,NT,,2010.0,Palearctic,1;2;7;9;11,8.0,46.5,,,,,,0.0579358586720983,,2.0,100,2100.0,15.706785583459,-0.363352709689056,,13.4947204589844,97.277278669048,3.6278502120767584,-74.79053234232674,25.505134012140154,93.093932266212,3785,Bosque
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Onychogomphus,Onychogomphus assimilis,Onychogomphus assimilis,VU,A2 A3,2006.0,Palearctic,1;3;7,3.0,32.5,,,,,,0.0270788147349873,,1.0,,,,,,,,-4.448078045364678,-55.88157354592397,42.643516795896936,181.95223138818997,4132,Urbano
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Boyeria,Boyeria cretensis,Boyeria cretensis,EN,C2,2010.0,Palearctic,1;5;7;9;11,10.0,45.5,,,,,,0.118246484939092,,2.0,50,600.0,13.4439049256855,-0.0569148027054736,3060.1,12.3948888778687,95.2633071759478,-7.422788690673596,-45.111130271348294,36.076489438283346,92.73905792108731,483,Agrícola
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Libellula,Libellula angelina,Libellula angelina,CR,A3,2006.0,Palearctic,1;8,3.0,31.75,,,,,,0.293297348619303,,2.0,,,,,,,,-2.1464864690581127,-56.92403167482051,40.02901404375402,191.25306064612982,1428,Desierto
Dragonflies,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pyrrhosoma,Pyrrhosoma elisabethae,Pyrrhosoma elisabethae,EN,A4 B2,2010.0,Palearctic,1;2;6;7;9;11,10.0,22.0,,,,,,-0.131869813233571,,2.0,,,12.3825784128059,-0.66396840772607,3500.1,11.2677545547485,92.3427152317881,9.128114455918976,-71.13924297660742,44.61386482518121,131.91991240206687,3117,Bosque
